0.626322,0.003570,0.670746,-0.001610,0.727519,0.001370,0.764169,0.004565,0.791708,0.004818,0.812489,0.005476,0.833362,0.020547,0.844545,0.113154,0.850240,0.347222,0.897817,0.520859,0.927015,0.713709,0.940824,0.865581,0.955240,0.950518,0.956143,0.986666,0.954307,0.996787
0.638819,0.003666,0.683243,-0.001610,0.740016,0.001418,0.776667,0.004661,0.804205,0.004914,0.824990,0.005051,0.845896,0.016053,0.857195,0.094297,0.860359,0.319037,0.905289,0.498525,0.932460,0.700141,0.945710,0.858364,0.959109,0.947832,0.959359,0.985987,0.957975,0.996593
0.651316,0.003762,0.695740,-0.001610,0.752513,0.001466,0.789164,0.004757,0.816702,0.005010,0.837486,0.005147,0.858422,0.012424,0.869827,0.077727,0.870865,0.291184,0.913154,0.475131,0.937904,0.686146,0.950189,0.851748,0.962591,0.945364,0.962580,0.985245,0.961657,0.996395
0.663813,0.003858,0.708237,-0.001610,0.765010,0.001514,0.801662,0.004853,0.829199,0.005107,0.849983,0.005244,0.870941,0.009716,0.882441,0.063386,0.881357,0.264455,0.921019,0.451738,0.943347,0.671969,0.954677,0.844731,0.965683,0.943041,0.965802,0.984493,0.965341,0.996196
0.676311,0.003954,0.720735,-0.001610,0.777507,0.001562,0.814160,0.004949,0.841696,0.005203,0.862479,0.005340,0.883457,0.007469,0.895037,0.051161,0.892233,0.238194,0.928884,0.428619,0.948789,0.657548,0.959168,0.837634,0.968775,0.940718,0.969024,0.983740,0.968578,0.996016
0.688808,0.004050,0.733232,-0.001610,0.790004,0.001610,0.826658,0.005045,0.854193,0.005299,0.874976,0.005436,0.895967,0.005856,0.907618,0.040937,0.904295,0.210804,0.936747,0.405775,0.954231,0.643067,0.963253,0.831059,0.971868,0.938395,0.972248,0.982957,0.971363,0.995858
0.701305,0.004146,0.745729,-0.001610,0.802505,0.000849,0.839156,0.005142,0.866690,0.005395,0.887472,0.005532,0.908477,0.004359,0.920187,0.032085,0.917131,0.183947,0.944610,0.383413,0.959671,0.628220,0.967343,0.824323,0.974958,0.935981,0.975475,0.982152,0.974149,0.995700
0.713802,0.004242,0.758226,-0.001610,0.814998,0.001706,0.851654,0.005238,0.879187,0.005491,0.899969,0.005628,0.920977,0.004013,0.932742,0.024891,0.929938,0.159452,0.952472,0.361394,0.965112,0.613434,0.971429,0.817707,0.978049,0.933603,0.978700,0.981358,0.977395,0.995517
0.726300,0.004339,0.770724,-0.001610,0.827495,0.001755,0.864152,0.005334,0.891684,0.005587,0.912465,0.005724,0.933484,0.002746,0.945287,0.019012,0.942715,0.137266,0.960332,0.340131,0.970553,0.598831,0.975516,0.811051,0.981142,0.931298,0.981923,0.980601,0.981073,0.995320
0.738797,0.004435,0.783221,-0.001610,0.839992,0.001803,0.876650,0.005430,0.904181,0.005683,0.924962,0.005820,0.945986,0.002227,0.957824,0.014162,0.955463,0.117390,0.968584,0.318426,0.975995,0.584471,0.979602,0.804476,0.984624,0.928855,0.985142,0.979875,0.984737,0.995128
0.751294,0.004531,0.795718,-0.001610,0.852489,0.001851,0.889147,0.005526,0.916678,0.005779,0.937458,0.005917,0.958483,0.002227,0.970353,0.010284,0.968181,0.099929,0.977617,0.296285,0.981828,0.569602,0.984078,0.797953,0.988494,0.926198,0.988362,0.979154,0.988835,0.994921
0.763791,0.004627,0.808216,-0.001610,0.864986,0.001899,0.901645,0.005622,0.929175,0.005876,0.949955,0.006013,0.970980,0.002227,0.982875,0.007206,0.980863,0.085261,0.988604,0.274152,0.988447,0.555105,0.989356,0.790774,0.994328,0.923578,0.993165,0.978386,0.993975,0.994769
0.776289,0.004723,0.820713,-0.001610,0.877483,0.001947,0.914143,0.005718,0.941672,0.005972,0.962451,0.006109,0.983478,0.002227,0.994602,0.005847,0.993483,0.075533,0.997610,0.263685,0.996258,0.544438,0.996555,0.785263,0.999789,0.921971,0.998741,0.977835,0.998633,0.994650
